,y0,y2,y1,y5,y6,y4,y3,y12,y11,y13,y14,y9,y10,y8,y7,y24,y25,y23,y22,y26,y27,y28,y29,y18,y19,y20,y21,y17,y16,y15,y45,y46,y47,y43,y44,y41,y42,y49,y48,y50,y51,y52,y53,y54,y34,y35,y36,y37,y38,y39,y40,y33,y32,y31,y30,y67,y66,y68,y69,y62,y63,y65,y64,y61,y70,y71,y72,y73,y74,y75,y76,y56,y58,y57,y59,y60,y55,y88,y89,y86,y87,y91,y90,y93,y92,y81,y82,y83,y84,y85,y94,y95,y97,y96,y98,y99,y100,y79,y78,y80,y77,y105,y104,y108,y107,y106,y111,y110,y109,y102,y103,y112,y101,y114,y113,y115,y117,y116
103.CL2,-0.600690603971669,2.3199369109719115,-0.9974002384557035,-0.343434049692462,-0.4311539841236586,-1.4604567204959176,-0.25632591804637644,0.5302813632988003,0.2161094283055598,0.08526978806574555,-0.27524519135184267,-0.14224656984618314,-0.3159658090719364,0.16337635724475782,-1.1092726566987673e-15,1.7037831134938339e-16,0.4440481533301698,0.03157609640971471,0.506203128618385,0.09204553788547967,0.22835760102766448,0.1502662107633915,-0.3412076229930052,0.1480549239947407,1.1319046060137792,-0.8284693406847187,3.9094724670210967e-16,-0.2000943556421568,-0.2829761515034442,1.6121777722212482e-16,3.7886892605735837e-16,-0.657577153288023,0.6065239530419652,0.35960528373073436,0.28297615150344246,-3.7748542712946196e-16,-0.565952303006888,-0.9155232764435244,-0.2867071274778207,-0.7126243766896296,2.452966212908321e-16,-0.9155232764435246,-1.522261218861714,-0.6002830669264714,-0.9802581434685478,-1.0144588917382384,-3.828999124282787e-16,1.1319046060137743,2.481166496934853e-16,3.333456478681158e-16,1.8581190593143115e-16,0.6002830669264723,3.6561339507008577e-16,-0.4901290717342735,3.8748151371532607e-16,-0.5062031286183848,7.350144095723878e-16,0.13030586633669322,1.186243440775264,1.9347040496306503e-16,-0.5493061443340542,0.2829761515034436,0.49012907173427356,-0.9802581434685486,0.4188193775602522,-0.08192346836861786,-1.2424533248940028,0.2554128118829949,0.5991300627646428,3.564536774879788e-16,-0.8489284545103323,0.20342194425645332,0.28297615150344396,-3.772913170643496e-16,3.9580148700154953e-16,3.4947039040879607e-16,2.041329741843828e-16,-0.9802581434685449,-0.28297615150344524,1.9197333613880516e-16,-3.4877600654719767e-16,-0.24565717583785168,-0.517236405940938,0.4011564883039346,-0.4811838873031687,3.74430760451439e-16,-0.7768361992120921,3.925392856598419e-16,1.6570254330910726e-16,0.5659523030068893,-1.1055568650903005,-1.6955680079708946,0.7768361992120921,3.5861876296506676e-16,-0.2867071274778207,1.6281735335151462,-0.4901290717342746,-0.4901290717342739,0.980258143468546,1.9066614623087101e-16,3.766290655761179e-16,-0.4901290717342736,3.819161045727573e-16,0.9514261508963474,-0.5172364059409383,3.5160633325227953e-16,3.61314813851164e-16,-0.44850658873134847,1.813693084061126,-3.797751209708891e-16,3.612993359257889e-16,0.3612082625687789,3.8556458044229445e-16,1.871190958393645e-16,0.6140370259592525,0.7768361992120915,3.506761548387043e-16,-0.4901290717342736
103.BB2,-6.037033268722528,-2.5624112834497432,-1.3098132465468026e-14,-1.5244885646894235,-3.01304542382998,-2.515582614222826e-15,3.226240683650857e-15,1.1175280840841608,-1.1618458609528173,2.043902106418216,-0.771408720543291,-1.3133954610943461e-16,6.116573386942126e-17,4.766643101803219e-17,-2.188150413178636e-15,-1.1799893289661372,-0.4334766140127914,-1.082581809109388,-0.6327539107729805,-0.7737779373984011,0.3532235596654467,0.8130416833111695,-0.24506453586713353,2.2421870941203585e-15,1.175434678277288e-16,1.3903462819324521e-15,7.791536434684638e-16,1.389145848412266e-15,3.81723507756532e-16,3.81723507756532e-16,-1.063543326689917,1.900590929127897,-1.59453217660851,-0.5383079932962936,-1.6846830385589182,0.4901290717342727,0.282976151503445,-1.1112840373334494,-0.4901290717342725,-1.0261583323970678,-7.494580302702177e-16,-0.7605308550290857,0.34657359027997314,7.589346844449399e-16,6.848543986366086e-16,3.261668634835444e-16,-7.635964235626701e-16,2.2585497778986485e-15,-7.030608612700005e-16,7.670434165219029e-16,3.9684223398244353e-16,7.085086016640449e-16,7.452686461513463e-16,7.452383174568487e-16,7.099006322073889e-16,1.4689459862711984,-1.6577769138542318,0.24434293517424802,1.4497410905362378,-1.3885330165937397,-1.0397207708399154,-0.35740861537928326,7.172145150518168e-16,-0.49012907173427306,0.6342841005975616,0.8919417049100287,1.1756876285817415,-0.09116077839697759,7.657650633543201e-16,-0.49012907173427256,3.766232749589244e-16,7.151221797829434e-16,3.211272880748996e-16,4.0692138479972524e-16,7.841932188771007e-16,7.654876051749001e-16,3.261971921780246e-16,0.4901290717342719,-2.066795767544111,1.2391597301473145,-2.0438014701584644,-2.028200507054925,-0.8952083783167257,0.11628286137020435,1.900457077645815,-0.8513373343030547,-0.20342194425645244,1.2669652709463624,-1.8633873462485666,-0.6570502763589527,-0.448506588731347,-0.415627936643313,-1.266965270946369,-1.37596626197674,0.2867071274778204,-1.1380444617808692,7.353411388064547e-16,7.352804814175226e-16,7.25171001905767e-16,4.0188180939108044e-16,7.251103445167923e-16,2.5995371347861407,0.3612082625687789,-0.5494499717673098,2.1637765795118438,-2.043801470158471,0.9802581434685476,-0.9789366458313161,0.49012907173427356,-0.286707127477819,-0.15778631831232637,-1.7570943426806447,7.453293035403462e-16,2.2142124038080384,0.8655939639865486,1.6955680079708897,0.5991300627646438,-0.7768361992120935
103.CF2,-5.1847589568124635,-6.1090259763169765,-1.1430041696741544e-14,-2.6035757731535547,-0.7593046929275685,-1.3073638604638006e-15,2.5327863507010746e-15,-0.6702989559195508,-2.795106317121605,0.28699019811580573,2.5841626152385666e-16,-9.079289527603142e-17,3.294052496939299e-17,-4.59125872834718e-17,-1.914155426759804e-15,-0.7148172307585758,0.6621474107621319,-0.9915930563860372,1.896228377149373e-15,-0.3313877362738896,-0.37050275260909254,1.1971679482156511e-15,2.4683592142027463e-15,1.896228377149373e-15,3.440573168405206e-17,1.2534932719777863e-15,6.120090405278659e-16,1.346323343860718e-15,3.3579644684696507e-16,3.3579644684696507e-16,-0.4068438885129079,0.5141759798216853,-0.12964006204274112,1.5070742022026562,0.9133102832163088,-6.478447694105164e-16,2.64775808425374e-16,-0.30998484282887245,6.673126760538871e-16,0.37814278841204346,-6.340742056988113e-16,6.651472990949066e-16,-2.65343168193129e-17,6.285672316204059e-16,6.315192306563691e-16,3.5856395959920593e-16,-6.804920888529534e-16,1.912215239669414e-15,-6.324458606370882e-16,6.104503203945261e-16,3.4614531627980254e-16,6.832642103207864e-16,6.662639579032069e-16,6.074274314296914e-16,6.136367530893939e-16,-0.24564852189549546,-1.6135785803722598,-1.520903023551891,0.608657263463372,0.4004218657789862,0.09006308311525985,1.3603667947549958,1.5132552963960881,6.754401704789227e-16,-0.40018871128431316,0.5659523030068866,0.3465735902799737,5.093017463330687e-17,6.464490766871544e-16,6.149610395638292e-16,3.627035073723409e-16,6.000311935330439e-16,2.81099468146583e-16,2.790296942600155e-16,6.894735319804888e-16,6.497057668106638e-16,3.0637818361020733e-16,2.24722341441492,-0.8225807135868567,-0.08118052313998524,-1.266965270946361,0.09105329804463332,0.5824531643667584,-0.04819329461923608,0.8008437315579661,0.28670712747782123,1.101774625490045,0.4377268220843932,-0.5659523030068911,-0.22846218874122498,-0.5659523030068907,-6.112237626960716e-16,0.49012907173427317,0.9802581434685493,6.696580182642223e-16,-6.655622428221618e-16,5.83473002440504e-16,5.768222519559887e-16,5.851013475022586e-16,3.125875052699098e-16,5.784505970177497e-16,0.1289208091654924,-3.396955857693774,0.37521328115308633,-0.7173307615830999,-2.5721618406928637,-0.8513373343030562,-1.1799893289661425,-9.859511641810992e-16,-0.9802581434685499,-0.3957081185081896,-0.9802581434685492,6.72914708387719e-16,-1.088181975261026,0.6833980172824261,0.4901290717342736,1.5692138324080926,0.7768361992120909
103.BF2,-5.386085893207366,-4.7394944558629915,-1.2055209451016628e-14,-0.74552364341221,-1.1046481471021627,-1.9106488083142388e-15,2.790697176224626e-15,1.0598409944930356,-2.517721588425472,-0.23016771578350134,0.27865515265936724,1.7664172110580405e-16,7.626027793796742e-17,5.977385402492599e-17,-1.944553303050301e-15,1.0144588917382347,-0.45396982990288526,-1.8779063794956667,-0.3486331681467073,-1.0756602509076623,-0.5598661647691309,0.1656938681369454,-0.6879831309883683,1.901391330105834e-15,-1.0569922989257791e-16,1.3315711369176714e-15,6.840650879716037e-16,1.3545582519271335e-15,3.4492798356230596e-16,3.4492798356230596e-16,-0.7768361992120955,0.5600294755472811,-0.44955955245839624,-0.17644852940544997,1.193163199427882,0.7768361992120942,0.565952303006888,0.22209784832231863,6.852149769399595e-16,-1.8285152372444526,-6.006438958915867e-16,-0.1549924214144348,-0.9729550745276568,6.700743008924457e-16,6.290057282285406e-16,3.395684391362766e-16,-5.989910407511065e-16,1.936761856222866e-15,-6.083182321372119e-16,6.212350870310888e-16,3.2230595383001775e-16,6.308857345868722e-16,6.794012866813747e-16,6.38820822909851e-16,6.474520655629812e-16,-0.44991525888762274,-1.058922624467998,0.31790427056373427,1.0155235437472483,0.2829761515034427,-0.549306144334055,1.7889548823727242,0.20342194425645346,6.360714353536422e-16,1.0871045118289078,-0.36489961987206343,-4.674942974086898e-17,0.34657359027997203,1.375966261976739,6.429965153076986e-16,3.0831516675085817e-16,6.243421325354879e-16,3.841165498678779e-16,3.4423203482932926e-16,6.395169772400024e-16,6.933920737605296e-16,3.801489029078019e-16,0.5734142549556426,0.9996118631772778,0.4321744792658688,-1.8660953337110096,-0.9334213699896404,0.6868066812332998,2.092336605260055,0.23489142855107975,1.4703872152028248,-0.4444934457901429,1.6281735335151504,-0.28297615150344485,0.7481482497110101,-0.6570502763589505,-1.205438936236618,6.257000179476055e-16,6.210364222545276e-16,6.648885842531159e-16,0.4901290717342745,6.383329196146459e-16,6.681942945341141e-16,6.056877497632772e-16,3.887801455609321e-16,6.355491246827549e-16,-1.3759662619767312,-1.0231262246618138,0.6533770169876365,-0.4891876477783477,-1.4402930232426012,6.65581360676056e-16,0.5975064969076241,1.5536723984241902,0.4901290717342748,-0.98025814346855,-1.1380444617808692,6.495399117619034e-16,-1.89606464482039,0.345907903016763,1.3759662619767417,0.343305868858309,2.152802461188817
103.HF1,-6.598000170139123,-5.537713955468936,-0.06196160067787477,-2.1849286238227643,-2.3558047627600973,-0.3364331283386927,-0.1281629590231852,1.9341697546873957,-2.8317935106597116,0.6414304247934837,-0.21524264858685357,-0.002285437836659387,-1.9615847826285166e-16,-0.16337635724475777,-2.6021751025389103e-15,1.1403223947648766,1.8780835124903539,-1.4456504981805214,-0.3486331681467072,-1.3751278790397334,-1.2334297405074046,-0.24854080220541402,-0.24506453586713375,-0.3796523464637863,0.22425329436567412,1.6575203165561197e-15,8.590906802755746e-16,-0.20009435564215566,3.751824237248768e-16,3.751824237248768e-16,-0.776836199212091,-1.327911285569714,0.8325190175112376,-0.38789533447833796,0.7051349993113118,0.7768361992120898,-0.28297615150344246,-0.058028467402688515,8.983159775531033e-16,-1.0405077399582687,0.4901290717342732,-0.1549924214144351,-0.34657359027997164,8.101160130355649e-16,-0.4901290717342729,4.743448005015125e-16,-8.536532584823541e-16,0.44850658873135024,-8.838887327588679e-16,9.056783955557088e-16,4.235523131435057e-16,-0.2000943556421566,8.244323242379851e-16,9.028214366522523e-16,8.289138757438694e-16,0.40849817910800357,-2.3501498268340755,-1.4192679523899432,1.348608019321642,-0.2348914285510819,-0.31430432971118544,2.685968059835419,0.4156279366433116,-0.49012907173427417,1.7835043946901155,0.023334824735784666,-0.3465735902799713,0.346573590279974,0.4901290717342744,8.559688406655105e-16,4.85599948366007e-16,9.0930869073553e-16,4.413896882533814e-16,-0.44850658873134697,7.8102349006118995e-16,8.904340352425193e-16,-0.28297615150344363,1.1380444617808771,-0.40456655407332326,0.5138611858749859,-8.724780332866792e-16,-1.5210617100581763,0.9981167122780139,-0.622556640005048,0.10643072272042038,0.9802581434685477,0.07450113509096135,1.1836800877249944,-0.2829761515034423,0.07443246387584151,-0.7944144917481136,-1.5132552963960888,1.6281735335151413,1.138044461780868,8.977481067420656e-16,0.4901290717342732,8.642880992775391e-16,8.190845348030229e-16,-0.7768361992120929,4.565074253916383e-16,-0.4901290717342733,0.061526334709745126,-0.7768361992120921,-0.2269232440480709,-0.24587968407581337,-1.9304220949768862,1.4524848214923431,0.15803943273512777,1.0635433266899046,0.49012907173427317,-0.4444934457901481,-1.3759662619767423,8.696358887125108e-16,0.38375635630276644,-0.07443246387584265,0.557523546190022,0.9802581434685474,0.12892080916549328
103.BZ1,-4.968871486909059,-0.5138023090626398,-0.33546764940999474,2.786756108848832,-1.5125026565249091,-0.5206004005780865,2.7505904688015273e-15,1.4493218444015965,-0.8763064530557377,2.273217174556928,0.446505157937596,-0.577533778606649,1.8349103393432855e-16,1.095921926282509e-17,-2.0157375657473743e-15,3.5845007750001787e-16,1.7220424879982763,0.5216573280754917,-0.7889293429596138,-1.0591678001393934,0.14585478652421463,0.3988070129688078,-0.22594888646707342,-0.5062031286183838,0.14148807575172215,1.3141461537932189e-15,6.111270440923554e-16,1.23513328653328e-15,3.5306855617751285e-16,3.5306855617751285e-16,6.615439697099084e-16,0.07056418673315636,0.7356951268830748,-1.0602783465108923,-0.42833627935531077,-2.3810377156446196,1.5110502034219468,-0.21579864873398702,6.807035808441975e-16,-2.561107463629704,0.4901290717342731,2.2671613130441797,2.4236221852950317e-17,-0.8499863186170853,0.9802581434685469,0.5659523030068888,-6.141871664589931e-16,-0.2829761515034422,-6.472079292315928e-16,6.139179883962078e-16,3.127071462553925e-16,6.218900867382537e-16,6.716058970112354e-16,7.234314649213085e-16,6.992146189680364e-16,0.12655078215459706,-0.840785197338647,0.4903744922031015,-0.02543734429584008,-1.1319046060137776,0.34657359027997303,-0.5529909511955041,-2.2171292224546866,-0.4901290717342738,-1.078972280128894,0.6833980172824287,0.8047189562170506,0.3465735902799728,-1.2669652709463668,-1.2669652709463668,2.4041243592397143,6.677486843437743e-16,-0.28297615150344396,2.8579953964065267e-16,7.086955432475012e-16,6.251618504241119e-16,3.234701889012908e-16,0.490129071734273,0.2829761515034446,-0.9400264278623932,-7.120570625104943e-16,-0.900096001382751,-0.957305684780524,0.7667577353412741,0.7944144917481126,2.533930541892746,-1.470387215202821,-1.9605162869370958,2.429764686556163,-2.071931033876183,2.202866009455465,-1.1836800877250004,0.7768361992120925,-1.914880660992967,7.076927227024984e-16,-0.49012907173427417,6.675491027736836e-16,0.4901290717342736,6.217699744205429e-16,2.992533429480226e-16,6.143988077782152e-16,-0.490129071734274,0.6479153900465975,1.2391133265914602,2.373637088428359,-0.7768361992120942,-1.2669652709463677,0.5923000439303678,-1.375966261976738,1.628173533515146,0.33234275342194514,-0.4901290717342738,6.789770636535915e-16,-0.7944144917481112,-0.8489284545103316,1.9148806609929643,1.375966261976735,1.4703872152028186
103.PE4,-5.659903777750042,-5.220834553078512,-1.1614624152361603e-14,-2.0911115276689927,-1.3943266351753059,-2.562203023153514e-15,2.57507887799871e-15,-0.6950158706447548,-1.3570710126876284,0.5274793143480786,-0.4442470693082519,2.797399003076677e-17,-6.427155415352412e-17,1.8150381130546185e-17,-2.093882859335314e-15,-0.11101647446568375,0.17636015597381893,-0.9962667849622988,-1.1923696656704315,-0.7878557027894799,-0.7951880593907554,0.3847292475777313,2.9584274184894922e-15,2.012560266497742e-15,1.0065963789538104e-16,1.2773899265567326e-15,7.362228714073107e-16,1.3715072758609176e-15,3.1054523261018647e-16,3.1054523261018647e-16,0.5991300627646438,-1.159006045425302,-0.49786162499865433,-1.4625596768857059,0.5643810833258809,1.866095333711009,-0.2829761515034425,-0.7369715275135553,7.093418806186715e-16,-1.0088736154178446,-6.731902505359491e-16,-0.3598812577768006,5.262220507668443e-17,7.028513871868357e-16,7.09727851303256e-16,3.201705930382896e-16,-7.194457774323187e-16,2.0087976678998656e-15,-7.046859994251302e-16,7.188076621584267e-16,3.4519920620364743e-16,7.047773512898847e-16,6.391329546562113e-16,6.455498616082811e-16,6.885467062568608e-16,-0.9912522294249125,0.9265957272877106,-0.1437196756152193,2.190195612019818,1.1972592031574179,-0.3810700260234471,-0.44850658873134736,2.082032768958593,-0.49012907173427195,0.3171420502987827,0.9663741687858739,0.3465735902799737,-0.8047189562170489,6.802082952888789e-16,6.320770330612153e-16,3.1182772198317087e-16,6.615965890755924e-16,3.0861926850713596e-16,3.6830185526595316e-16,6.367518934759487e-16,6.725044388766831e-16,3.137536860862214e-16,-1.1612303678529157,0.4549358285412063,-0.3740741248555049,-1.6281735335151484,0.9563462140874521,0.5337366187494142,0.26055460672289027,-0.18760328788162625,1.5536723984241794,-1.9148806609929678,1.3759662619767308,-1.4629654804695824,2.0289177834764596,-0.8970131774626942,-1.2669652709463683,0.490129071734272,0.9802581434685483,-1.1380444617808765,-6.379430309841487e-16,6.949680732960674e-16,7.078018872002071e-16,6.911161450899696e-16,3.567505307348011e-16,7.039499589941187e-16,0.599130062764644,-1.6281735335151521,-0.10845321284247514,-1.13502029373003,0.4901290717342731,-0.2867071274778192,-0.043013250399698714,1.3051965697464845,-1.553672398424188,6.642501560420092e-16,-1.553672398424192,7.373214432145842e-16,0.258716641682725,-0.25964132676765844,0.6479153900465998,2.303822155795413,-1.0231262246618251
103.SP2,-3.958189671235,-1.5377233327338133,-0.2516007370574955,-0.9593091144953934,-1.8818562861873884,-0.10648644557279126,2.3319085507174224e-15,1.5341634175533034,-0.34694583912052285,1.4748031596831301,-0.41267097289853555,0.3039651466350787,0.27647008293794423,1.8128021661039448e-17,-1.596976920780753e-15,-0.28297615150344546,0.6944404615942843,-0.06264103093803716,1.2167490509622745,-0.3454655016649648,0.8158199391033617,0.6473478151742244,-0.49012907173427156,1.5967794972859848e-15,0.2829761515034449,1.0648605591788617e-15,-0.20009435564215688,1.1105294213053909e-15,2.5139305108400234e-16,2.5139305108400234e-16,-0.49012907173427234,-0.33940551590484747,0.5688132191488537,-0.3108908581894292,0.3416990086412158,-5.041580973220809e-16,0.33749011426566333,-0.7106344400811578,0.49012907173427345,-0.42198437952606793,-5.147989403058775e-16,-0.6055384336146508,2.835158137835089e-17,5.501048676521266e-16,5.276525853451654e-16,2.729285924468672e-16,-5.512962370722311e-16,-0.5659523030068864,-5.129481112859112e-16,4.86575851738943e-16,-0.28297615150344446,5.446918265714861e-16,5.124065189699297e-16,5.167321387341887e-16,5.23548178749683e-16,-0.349466081023007,-0.13088080769258897,0.021306187215845252,1.5867563501390038,-1.2230025793658346,-1.5222612188617068,0.40042186577898525,0.49012907173427406,-1.3759662619767368,-0.9174251172252548,0.26696436240784227,1.4451858789480858,0.2554128118829947,-0.4901290717342737,-0.4901290717342737,2.5896890204677273e-16,5.090396648117061e-16,-0.5659523030068891,2.815101051693362e-16,5.010124192612154e-16,-0.49012907173427356,2.53555860966133e-16,1.8136930840611338,-1.1799893289661354,0.5659523030068869,-1.1380444617808703,-1.2708870715311777,-0.439486685030147,-0.5640954246014201,1.3307660621941226,-0.15778631831232726,-0.5991300627646411,5.501532865250124e-16,-0.731482740234793,-1.1319046060137732,0.04808472295236222,1.8136930840611332,0.4901290717342735,-2.5339305418927305,-0.776836199212093,-1.1380444617808712,5.093672751808262e-16,-8.803932363499756e-17,5.30224765153088e-16,2.6538760488711933e-16,5.034276690723043e-16,0.4901290717342739,-8.503321157074348e-17,0.6062353424349685,0.3844593270636071,-0.2867071274778185,1.8136930840611305,-0.09109797335206132,-0.2867071274778191,-1.2669652709463637,-0.9802581434685469,-1.4703872152028201,5.392036150506976e-16,1.7062746977717695,-0.08192346836861816,1.1380444617808738,0.7768361992120932,-1.6955680079708935
103.CF1,-7.071171292792627,-6.236153040005779,-1.4165710950840467e-14,-1.9433632115959811,-1.438831436954379,-2.514945753903367e-15,3.323587687039273e-15,0.49199605950117903,-1.971966658959278,0.44728427038795743,0.11957924921491879,-2.2263038212691825e-16,-1.4914357401422683e-16,2.106171401259787e-17,-2.5426937191508035e-15,-1.436617739546106,0.9634799335038045,-1.6840019716569972,-1.609810964154678,-0.14000281355167205,0.2503135197967201,0.3313877362738878,-0.7351936076014078,2.53225174959626e-15,-1.4787382920446836e-16,1.7609032276321733e-15,8.90209042109736e-16,1.6087858778777857e-15,3.928244492425976e-16,3.928244492425976e-16,-1.1924641358554133,0.04165369320958063,0.1381847232749357,0.49083372649770235,-0.07212708442854102,-1.4247515892586886,-0.2829761515034424,0.029858527103865058,0.7768361992120948,-0.11151674248853301,-8.66386696501551e-16,-0.3099848428288722,-1.0397207708399194,8.592825159109004e-16,8.443778250967484e-16,4.1968941475828003e-16,-9.04781301932244e-16,2.6715934755912535e-15,-8.513841177564489e-16,8.267813825029564e-16,4.1512873379176834e-16,8.768597460657872e-16,8.583926148518681e-16,8.763025918623113e-16,8.23071781114303e-16,1.0054596622652474,-0.30654549885993776,-0.456030871075258,0.7040689860953637,-0.17377815795302334,-0.3003869302144634,0.8489284545103367,0.9802581434685496,-0.49012907173427367,-0.7618302298301134,1.3058528319927794,-0.20273255405408253,0.6931471805599441,0.4901290717342741,8.753043512956471e-16,3.842022075929296e-16,8.71076417184646e-16,3.7524721908771514e-16,3.9299082267038247e-16,8.236289353177852e-16,8.893191410506927e-16,4.0177943774781956e-16,0.3612082625687809,-1.436953608170944,0.18886526196368736,-1.5132552963960875,-0.2467338179313399,-1.2065184093614403,-0.36950446988761515,0.5366629764970618,0.7768361992120948,1.1612303678529199,0.7364190971839999,1.3455197661940415,0.3523371428266236,-1.0773906432515579,-0.49012907173427367,-1.2669652709463721,2.4277447557286505e-16,9.035898058032223e-16,0.9802581434685448,9.020029433835194e-16,8.268005949418742e-16,8.668484830737205e-16,4.595709294623332e-16,9.026684370946525e-16,0.12151648202148946,-1.2265481689182782,-0.08681742917766548,1.4406137986746892,-2.043801470158448,-0.20342194425645574,-1.6051610929617037,1.1657776940145241,-0.776836199212097,-0.7768361992120908,-1.8660953337110153,8.225726608309488e-16,1.0644899749468584,0.006429239809857067,-0.24629002544972736,1.9380665670650021,-1.3759662619767432
103.HF2,-5.901720040459627,-5.355970795363485,-1.1278820970363693e-14,-2.2334904196078904,-1.6305018566063543,-2.8128467959185076e-15,2.9142145431250343e-15,1.5430358039715784,-3.166249344024956,0.4084556856939062,-0.02391584984298392,-2.2860333991257685e-16,6.359486691562626e-17,-9.36444669073265e-17,-2.111776940694713e-15,0.10259868571458264,2.4879685186618787,-0.14415067462299802,2.2125973332836708e-15,-0.382314562200543,-0.8407462909081211,-0.4142346703423577,-0.2450645358671341,2.2125973332836708e-15,-2.8332830333815655e-17,1.4333708867108513e-15,7.520756503962616e-16,1.4867400049086808e-15,3.1990503778703987e-16,3.1990503778703987e-16,-1.3759662619767412,1.2679479048508115,-0.1726218603239546,0.28300470711271547,-0.8191357368528855,-7.441179968873682e-16,3.741464450365572e-16,0.8048206341760415,0.49012907173427533,-1.9067868924448699,0.49012907173427384,6.851054826661698e-16,-0.346573590279973,6.813939532336425e-16,7.636785106358725e-16,3.614955822665915e-16,-7.667706955756329e-16,2.002132507757156e-15,-6.658620904006914e-16,7.001777919340391e-16,3.58995703907298e-16,7.268484991025246e-16,7.534506294979117e-16,6.701553566884399e-16,6.71405295868093e-16,0.03101917831707947,-2.127873217458129,-0.44104009803971156,-0.2849951011900694,0.4832721184059264,-0.8958797346140241,1.499549491059433,1.553672398424184,7.584923183017172e-16,1.6852076225638681,-0.7744959906344885,-0.5493061443340524,2.387897545060454e-17,0.49012907173427517,7.233379053359885e-16,3.9933630920719456e-16,7.031105107608276e-16,3.854727943806801e-16,3.1104127967912076e-16,7.28098438282173e-16,7.131100241980017e-16,3.337685526135626e-16,1.2669652709463608,0.5659523030068915,-0.6685509887214691,-0.7768361992120922,-0.4313753552187361,0.0895340156733534,0.009049926463748031,0.6488025556338335,1.9148806609929636,0.38112808070390497,0.8858371902424617,-0.5659523030068856,0.6255377383217753,4.107372327975135e-16,-0.361208262568778,0.7768361992120951,7.135533659547498e-16,7.487296355828916e-16,-7.565747088114686e-16,6.62769905460931e-16,7.182239647669888e-16,6.828831161856792e-16,3.3501849179320937e-16,7.383371754917284e-16,-0.9802581434685491,-0.8025520070211023,0.08928546270573592,-0.650013484818268,-0.9057570083775899,0.736419097183995,0.09448594541405625,2.6084316769836913,5.330530494424249e-16,-0.252207271538412,6.865606819594513e-16,6.979965701918404e-16,-2.256974762963137,0.04640122246169385,1.6738091594592703,0.7253875664042294,0.7768361992120899
103.PE6,-3.5508533463071537,-2.630439475693824,-6.880708492435228e-15,-0.7226582831687132,-0.8496930218386357,-1.0154154515380156e-15,1.6052883946238261e-15,0.3707971464053241,-0.9843025562184964,-0.9634103181768681,-0.3271616512350406,-1.5586016967712406e-16,3.2705011556774205e-17,6.196143418215917e-17,-1.2977858990214615e-15,1.9578732916626245,-0.753893929284794,-1.0640301770748994,0.1265507821545964,0.10519824747745873,-0.26003318154325733,-1.0707810893335878,0.24506453586713814,1.3433697048302076e-15,-2.4370247677300033e-18,8.531104851991354e-16,3.927574480351551e-16,9.280152542732955e-16,2.427685369724379e-16,2.427685369724379e-16,4.47280519930168e-16,-0.24157152961940737,0.8664882498592098,-0.593578139330586,0.6083365108587513,0.490129071734275,-0.5659523030068891,-0.8012991945045744,1.1380444617808763,0.6369486109734853,0.28670712747782146,4.3393825104023028e-16,-3.038016820037505e-17,0.6002830669264716,4.049964422446626e-16,1.9513208344951923e-16,-4.566472951913056e-16,1.3325920898020253e-15,-4.040467330991873e-16,4.3386042395223123e-16,2.261620718466801e-16,3.9348509531994e-16,4.4158876407151344e-16,4.0983112838956767e-16,4.2207170980661613e-16,-1.7661396815750585,3.124090324471842,1.195131527784232,3.0447015393628387,-0.4633536172923069,0.2554128118829942,-0.7641600388066133,1.470387215202825,-0.9802581434685499,-0.23409538931325063,1.9852620068554733e-16,0.9729550745276562,-1.74119394985417e-17,4.462659561322315e-16,4.448106615626618e-16,2.2681189204346597e-16,4.0354114767509284e-16,1.8216385474768588e-16,1.96587378019089e-16,4.0572567673698847e-16,4.4595464778022275e-16,2.26889719131465e-16,-1.2368710789861486,-0.7944144917481132,2.251862867581129e-16,1.7570943426806436,-0.40064959725228616,0.8027730805881383,0.5876836330294546,-0.7342505358564544,-1.3759662619767332,-0.28670712747781774,1.6281735335151513,-1.0471361903100576,0.565952303006888,-0.3310608744558083,-4.3458848312055556e-16,4.4329288810789624e-16,1.3759662619767399,4.49904192556156e-16,-4.05346373492759e-16,4.43355366993092e-16,4.554140624824262e-16,4.532311206280716e-16,1.8361914931725565e-16,4.452270004954379e-16,-1.375966261976731,4.537441623621984e-16,0.7513317952541884,0.8765777120407857,2.185697079705172,4.4044256637803986e-16,-0.6570502763589504,2.0631754706044334,-1.8136930840611287,4.443575382568734e-16,-5.487820080647836e-16,4.495928842041472e-16,-0.28297615150344535,1.4629654804695826,-1.138044461780868,0.4901290717342746,4.526064007389401e-16
